Miniature Pinscher,"The Miniature Pinscher dog breed was originally bred in Germany to hunt vermin, primarily rats, in homes and stables. Many people think that the Miniature Pinscher was developed by breeding Dobermans to progressively smaller sizes, and indeed, the Miniature Pinscher looks similar to a Doberman. However, the Min Pin is a distinct and much older breed. Known as the “King of Toys” for his stately appearance and self-assured attitude, the Miniature Pinscher is a fearless, energetic, and alert companion dog who enjoys the company of his family.",S,,,,,,,,,
Miniature Schnauzer,"He a dog breed who’s got it all in one small package: intelligence, affection, an extroverted temperament, humor, and a personality that’s twice as big as he is. Throw in that walrus moustache and quivering enthusiasm, and he’ll make you laugh every day. With a Miniature Schnauzer in the house, you’ll never be alone, not even when you go to the bathroom. He’s got personality-plus, and whether he’s bounding around ahead of you or curled up snoozing on your lap, you’ll never be bored with him around.",,,,,,,,,,
Morkie,"The Morkie is a mixed breed dog–a cross between the Maltese and the Yorkshire Terrier dog breeds. Small, energetic, and super silly, these pups inherited some of the best qualities from both their parents.

This crossbreed is usually referred to as the Morkie, but it is sometimes called the Morkshire Terrier. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs at shelters and breed-specific rescues. Remember, when you are looking for pets, adopt! Don’t shop!


These adorable dogs make excellent apartment pets for urban dwellers, and they tend to thrive in small or single-person households. Morkies can also be on the yappier side, like their parents. If you want an energetic, loving dog who will always want your attention, the Morkie might be the right dog for you.",,,,,,,,,,
Mudi,"Alert, active, and intelligent, the Mudi (pronounced “moody”) is a highly trainable herding dog capable of performing almost any task well, including watchdog duties, hunting, performing in agility and obedience competitions, search and rescue, and more.

Also known as the Hungarian Mudi, this breed originated in Hungary where it helped shepherds maintain their flocks, and it was often called the “driver dog.” Even today, Mudis are used in Hungary for their herding abilities and are known to help shepherds with flocks of up to 500 sheep.


Even though Mudis have high exercise needs, they can also be calm family companions when they are properly stimulated, both physically and mentally. Train a Mudi with positive reinforcement and don’t rely on punishment or harsh rebukes. If you do, you’ll have a loyal, smart, and loving dog that will protect you and adore you for life.",,,,,,,,,,
Mutt,"A mixed-breed dog is a testament to nature. Without any input — some might say interference — from humans, the mixed breed defies description. Available in all sizes, shapes, colors, and patterns, he might have a long snout or a short nose. He may display prick ears or floppy ones. He could have a stubby tail, spindly legs, a giant spot over his left eye — or all three. A divine inspiration, the mixed breed is gloriously, wonderfully someone else’s design.

And as the ultimate family dog, the mixed breed excels where the purebred lacks. Drawing from a broader, more diverse gene pool, his intensity is softer than his pedigreed cousins, his drives and compulsions mercifully muted. The Mutt’s loyalty, warmth, and deep desire to please, however, remain as fiercely intact as any dog you could choose to create.",,,,,,,,,,
Neapolitan Mastiff,The Neapolitan Mastiff dog breed is a family and guard dog who was developed in southern Italy. Today this massive breed is known as a gentle giant.,,,,,,,,,,
Newfoundland,"The Newfoundland is a large, strong dog breed from — wait for it — Newfoundland. He was originally used as a working dog to pull nets for fishermen and haul wood from the forest. He is a capable and hardworking dog, well suited to work on land or water. He is a strong swimmer and equally strong “pack horse.” Sweet-natured and responsive, he makes a wonderful family companion as well.",L,,,,,,,,,
Norfolk Terrier,"The Norfolk Terrier is what’s considered a “big dog in a small package.” Alert, gregarious, and nimble, he’s a loyal companion with the heart of a working terrier.",,,,,,,,,,
Norwegian Buhund,"Intelligent, independent, and eager to please, the Norwegian Buhund dog breed can handle all kinds of dog jobs and sports with ease.",,,,,,,,,,
Norwegian Elkhound,"This gorgeous dog breed with the wolflike face delights in life. Smart as can be, he also has a wonderful sense of humor. He’ll race you around the kitchen island, reverse directions when you do, and then howl for sheer fun. Bold, energetic, and protective, he makes an excellent watchdog and guardian. Elkhounds are utterly devoted to their families. When you’re upset, this tenderhearted Viking will plop his head on your lap.",,,,,,,,,,
Norwegian Lundehund,"With six toes on each foot—all of them double- or triple-jointed—and an amazing range of motion, this agile dog breed was used to scale cliffs and rob puffin nests of their eggs.

Along with the Norwegian Lundehund’s acrobatic talents, they have a knack for barking and digging, making them a good choice only if you’re prepared to give them lots of supervision and training. They can be very tough to housetrain.",,,,,,,,,,
Norwich Terrier,he Norwich Terrier originated as a ratter on farms but moved up in the world to bolt foxes from their dens during hunts. Today he’s an amusing companion who serves double duty by keeping your home and yard free of rats and other vermin.,,,,,,,,,,
Nova Scotia Duck Tolling Retriever,"The Nova Scotia Duck Tolling Retriever dog breed was created to both lure and retrieve waterfowl. This versatile breed excels in the field and show ring, in obedience and agility, and as a companion to an active family.",,,,,,,,,,
Old English Sheepdog,"The Old English Sheepdog is a large, athletic dog breed with an unmistakable shaggy coat. The Old English Sheepdog was historically a drover, helping farmers drive cattle and sheep to the market. Today, the good-natured Old English Sheepdog enjoys the comfort of home life and still competes in conformation, obedience, agility, and herding trials. He’s an adaptable, intelligent dog with an easygoing disposition.",L,,,,,,,,,
Otterhound,"The large and rough-coated Otterhound was originally bred for hunting otter in England. Built for work, the dog breed has a keen nose and renowned stamina.

They are also playful clowns, friendly and affectionate with their families. This is an uncommon breed, with fewer than ten Otterhound litters born each year in the United States and Canada.",L,,,,,,,,,
Papillon,"The Papillon dog breed descends from the toy spaniels that are frequently portrayed in paintings by the Old Masters, from as far back as the 16th century. He’s highly active and is a wonderful competitor in agility and obedience. His sparkling personality makes him a favorite of all who meet him.",,,,,,,,,,
Peekapoo,A Peekapoo is a wonderful companion dog who will spend his days perched on your lap or sitting by your side. He’s loyal and affectionate and can be quite protective of the people he loves — which tends to be hilarious in such a small dog breed.,,,,,,,,,,
Pekingese,Pekingese were dogs bred for centuries to be the cherished companions of the imperial family of China. Today they are still cherished family companions and show dogs who greet everyone they meet with dignity and grace.,,,,,,,,,,
Pembroke Welsh Corgi,"Originally bred to herd cattle, sheep, and horses, the Pembroke Welsh Corgi is an active and intelligent dog breed. Easy to train and eager to learn, Pembrokes are great with children and other pets, and you can find them in four different coat colors and markings.",,,,,,,,,,
Petit Basset Griffon Vendeen,"The Petit Basset Griffon Vendéen is a small scent hound who has won the hearts of millions. Although the dog breed appears to be designed for winsome cuteness, in actuality, PBGVs are tough hunters who were developed for a specific purpose: to hunt small game in the rough terrain of the Vendeen region of France. The breed is known for a merry and outgoing personality.",S,,,,,,,,,
Pharaoh Hound,"The Pharaoh Hound is an ancient dog breed who has changed little since his development more than 5,000 years ago. He was the dog of kings and may have hunted gazelles with pharaohs, hence his name. This loyal hunting companion later made his way to Malta, where he’s now the national dog.",,,,,,,,,,
Pitsky,"The Pitsky is a mixed breed dog–a cross between the American Pit Bull Terrier and Siberian Husky dog breeds. They range in size from medium to large, they are energetic, and loyal, these pups inherited some of the best qualities from both of their parents.

Pitskies don’t go by any other names–maybe because Hutbull doesn’t have the same ring–just Pitsky or Husky/Pit mix or Pit/Husky mix. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed-specific rescues, so remember to adopt! Don’t shop!

These high energy dogs need fast-paced lifestyles. Novice dog parents are not recommended. Pitskies are demanding and high maintenance. If you love Siberian Huskies and American Pit Bull Terriers and have experience with both, then this mixed breed may be a perfect choice for you!",,,,,,,,,,
Plott,This pack-hunting dog breed was developed in North Carolina more than 200 years ago to hunt bear and wild boar. They are still used as hunting dogs today and have proven their worth as pack hunters. They also participate in tracking and other dog sports. Plotts are best suited to life in the country where they have plenty of room to roam.,,,,,,,,,,
Pocket Beagle,"Smaller than the average Beagle dog breed, these compact scenthounds are merry and fun-loving, but they’re still hounds and as such require patience and creative training techniques to overcome their sometimes stubborn nature.",,,,,,,,,,
Pointer,"Bred for several hundred years to “point” birds and small game such as rabbits, the Pointer is a versatile field dog and exceptional family dog breed. He excels in many arenas, from the field to the show ring, agility to obedience. Energetic and fun-loving, he’s well suited to active homes where he’ll be a member of the family.",,,,,,,,,,
Polish Lowland Sheepdog,"Originally bred for herding and guarding, the Polish Lowland Sheepdog is still an excellent working dog breed. He is obedient and fearless, good-natured with people and other dogs, but highly protective of his flock. He is intelligent, active, strong, and handsome with his characteristic multicolored shaggy coat. In recent years, he has gained popularity as a companion dog.",,,,,,,,,,
Pomapoo,"The Pomapoo is a mixed breed dog–a cross between the Pomeranian and Toy Poodle dog breeds. Compact, intelligent and affectionate, these pups inherited some of the best qualities from both of their parents.

Pomapoo’s are also called Pooranian, Pompoo, and Pomeroodle. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed specific rescues, so remember to adopt! Don’t shop!


These adorable pups make great apartment dogs, and they also work well in large households. Socialize them early to bring out their best qualities and ensure a friendly, confident pup. Read on, to find out if this mixed breed is the right dog for you.",L,,,,,,,,,
Pomchi,"The Pomchi is a mixed-breed dog–a cross between the Pomeranian and the Chihuahua dog breeds. Playful, devoted, and energetic, these small pups inherited some of the best qualities from both of their parents.

Pomchis go by several names, including Pomahuahua, Chimeranian, Chi-Pom, and Pom-Chi. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed-specific rescues, so remember to adopt! Don’t shop!


These adorable pups make excellent apartment dogs for active urban dwellers, and they also do well in small and single-person households. If you’re looking for a small, attention-loving dog with a lot of spunk, then the Pomchi may be the right dog for you!",,,,,,,,,,
Pomeagle,"The Pomeagle is a mixed breed dog–a cross between the Pomeranian and Beagle dog breeds. Small, affectionate, and curious by nature, these pups inherited some of the best qualities from both of their parents.

Pomeagles also go by the names Beagle Pom or Pomeranian Beagle mix. Despite their unfortunate status as a designer breed, you can find these mixed breed dogs in shelters and breed specific rescues, so remember to adopt! Don’t shop!

These adorable pups do well in apartments and houses with fenced yards. Just make sure the yard is secure, as they have a tendency to track and follow scents. Their wanderlust could lead them into dangerous situations, like traffic. So be careful and take extra precautions.

They also do well in large families with older children. Pomeagles love endless play sessions and activity. They should not be left alone for long periods. Multiple pet families would be ideal. Isolation is their biggest enemy.",,,,,,,,,,
Pomeranian,"Descended from large sled dog breeds, the now-tiny Pomeranian has a long and interesting history. The foxy-faced dog, nicknamed “the little dog who thinks he can,” is compact, active, and capable of competing in agility and obedience or simply being a family friend.",L,,,,,,,,,
Pomsky,"Cute, silly, and suited for apartment life, the Pomsky is a dog who likes to be the center of attention, and with their adorable looks and playful antics, they often get the adoration they crave.

Their unfortunate start as a designer breed mixed between Siberian Husky and Pomeranian parents hasn’t stopped them from earning popularity with dog lovers. Unfortunately, those who rush to buy Pomsky puppies from breeders are often overwhelmed and unprepared for their needs, and dogs of this breed sometimes find themselves left at shelters or with rescue groups.


You should always consider adoption first, and there are plenty of organizations that can help you find a Pomsky looking for a forever home if you decide that this is the breed for you.",,,,,,,,,,
Poochon,"The Poochon is a mixed breed dog–a cross between the Toy Poodle and Bichon Frise dog breeds. Small, happy, and intelligent, these pups inherited some of the best qualities from both of their parents. Researching their parents can offer much insight into their personalities and characteristics.

Poochons are also called Bichpoo, Bichon Poo, and Bichon Poodle . Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed specific rescues, so remember to adopt! Don’t shop!


These adorable pups would be a great addition to a big family or single person household. They would also do well in an apartment. Just make sure to start training early to curb excessive barking. If you want a playful, cuddly, low-shed pup, who will love you unconditionally, the Poochon may be the right dog for you!",,,,,,,,,,
Poodle,"Elegant. Proud. Clever. Poodles are impressive dogs, as the many best-in-show winners from this dog breed can attest.

Behind the blue ribbons, impressive hairdos, and regal attitude, you’ll find an affectionate family dog with an ancient history and many talents.


Poodles are regarded as one of the most intelligent breeds in the world. They’re highly trainable and well suited for just about any task you put them to–and you will want to give them tasks to do. Bored Poodles can get destructive if they aren’t physically and mentally stimulated. But active owners who can meet the Poodle’s needs will find a loving, smart, trainable, and loyal family companion.",,,,,,,,,,
Portuguese Podengo Pequeno,"The Portuguese Podengo Pequeno is a purebred dog from Portugal and is the smallest of the three Portuguese Podengo size classes that are not interbred. Alert, lively, and playful, these pooches are a compact-but-charming bunch to be around.

Portuguese Podengo Pequenos go by several other names, such as Podengo Portuguese, Portuguese Warren Hound, and the Portuguese Rabbit Dog. If you are interested in this small pure breed, you can check your local shelters or breed-specific rescues near you. Remember to adopt and not shop!


These small pups make great apartment dogs for city dwellers due to their size and temperament. They are well-suited for households of all types, including singles and families with children of all ages. They are quite lively and will bark once and a while. If you want a playful and active pup who will keep you on your toes, alert you to any potential dangers, and love you unconditionally, the Portuguese Pondengo Pequeno may be the right dog for you!",,,,,,,,,,
Portuguese Water Dog,"The Portuguese Water dog breed once served as crew on fishing trips, retrieving lost gear, and herding fish into nets. Today, he’s a fun-loving family companion — represented by Bo Obama, First Dog of the U.S. — who still retains the intelligence and love of the water (not to mention the webbed feet) that made him so valuable to his human family.",,,,,,,,,,
Pug,"Pugs often are described as a lot of dog in a small space. These sturdy, compact dogs are a part of the American Kennel Club’s Toy group, and are known as the clowns of the canine world because they have a great sense of humor and like to show off. Originally bred to be a lap dog, the Pug thrives on human companionship.",,,,,,,,,,
Puggle,"The Puggle is a mix between the Beagle and Pug dog breeds. He’s become fairly popular, thanks to his fun-loving personality and cute looks. He gets along with kids and other dogs, and can make a great family companion. Just be aware that the Puggle may enjoy barking, and although he’s intelligent and loving, he’s not always eager to please when it comes to training.",,,,,,,,,,
Puli,"Best known for his long, corded coat resembling dreadlocks, the Puli is a hardworking herding dog and family companion. Energetic and lively, this moplike dog breed hailing from Hungary appears much larger than he is due to that distinctive coat. Thanks to his self-confidence and intelligence, the Puli will have no problem being the center of attention in your home.",L,,,,,,,,,
Pyrenean Shepherd,"These lean but muscular dogs have breathtaking speed, grace, and intelligence. Their passion for their family is matched only by their passion for work, and Pyr Shep dog breed owners should be prepared to give their dogs a job to do, whether it’s a competitive dog sport or a flock of sheep to boss around.",,,,,,,,,,
Rat Terrier,"Members of the Rat Terrier dog breed are adorable little digging escape artists who are true terriers: feisty, funny, energetic, lively, vermin-chasing, and incapable of being boring. Stubborn as all get out, they are not big on pleasing people, but the people who love them laugh all the time. The Rat Terrier is the ideal farm dog that he was always intended to be. President Theodore Roosevelt is said to have given the breed its name after his own terrier had eradicated the rat infestation at the White House; clearly, the Rat Terrier excels as a public servant — as long as it’s in his own best interest. He’s an American tradition just like apple pie, but watch your plate or you may find you’re missing dessert.",L,,,,,,,,,
Redbone Coonhound,"The Redbone Coonhound dog breed is medium-sized hounds who have a gorgeous red coat, the pleading expression common to hounds everywhere, and a sweet voice that sings out when they’re on the hunt. However, they also bark a lot when they’re not on the hunt, and take a lot of patience to train.",,,,,,,,,,
Rhodesian Ridgeback,"This handsome dog breed was created in Africa to be a versatile hunter and home guardian. He’s smart but sometimes stubborn, with a moderate energy level and an easy-care coat. These days, he’s less likely to hunt lions and more likely to hunt a soft spot on the sofa after going jogging with you.",,,,,,,,,,
Rottweiler,"Rottweilers were originally dogs bred to drive cattle to market. Later they were used to pull carts for butchers. They were among the earliest police dogs and serve with honor in the military. Most important, they are popular family guardians and friends.",,,,,,,,,,
Saint Berdoodle,"The Saint Berdoodle is a mixed breed dog–a cross between the Saint Bernard and Poodle dog breeds. Friendly, intelligent, and loyal, Saint Berdoodles are great family dogs.

The Saint Berdoodle is also known as the Saint Berpoo, St. Berpoo, and St. Berdoodle. Although they are “designer dogs,” you can find them at general and breed-specific Saint Bernard and Poodle rescues.


These affectionate pups would do best in a home where they can be around family most of the time. Though both parent breeds have tendencies for curiosity that may lead to mischief, especially the St. Bernard, with early training and socialization, this trait can be honed to be helpful, rather than destructive. While there’s also a range of energy levels for these dogs, it’s best to be prepared for a large dog who may need space or extra attention around small children. Saint Berdoodles are versatile dogs who just want to love and be part of the family.",,,,,,,,,,
Saint Bernard,"Originally the Saint Bernard dog breed was used to guard the grounds of Switzerland’s Hospice Saint Bernard as well as to help find and save lost and injured travelers. Today the St. Bernard enjoys the comforts of family life in many homes across the world. He is versatile and excels in the show ring and in obedience trials, drafting (pulling a cart or wagon), and weight pulling competitions.",,,,,,,,,,
Saluki,"One of the oldest of dog breeds, Salukis were once considered a gift from Allah. They’re fast as the wind, skinny as a supermodel, and quietly devoted to their people. A Saluki is easy to groom, challenging to train, and not to be trusted off leash.",,,,,,,,,,
Samoyed,"Originally bred to hunt, haul sledges, and herd reindeer, the Samoyed dog breed proved a valuable companion for northwestern Siberia’s Samoyede people. Among the breed’s duties: pack hiking, tracking, and warming their owners by sleeping on top of them at night. A working breed, the Samoyed can be strong-willed at times, but above all they remain friendly, gentle, and devoted family dogs.",,,,,,,,,,
Schipperke,"Curious and clever, the Schipperke dog breed is often nicknamed LBD, for little black devil. He’s fearless and devoted, always on guard to protect his family from harm. His small size and easy-care coat are attractive qualities, but his intelligence and curiosity can lead him into trouble.
",S,,,,,,,,,
Schnoodle,"What a pistol! Smart, active, and adorable, the Schnoodle has become a popular hybrid dog breed. He’s a cross between the Poodle and the Schnauzer and can be found in many colors. Ranging from 6 to 76 pounds, the Schnoodle has a place as a lap dog, a family dog, a therapy dog, or a performance dog. The vast majority of them are small dogs. The appeal of this hybrid is that they generally have the Poodle’s willingness to please mixed with the sturdiness and activity of the Schnauzer. Playful and lovable, this dog lives to have fun and is always the center of attention.",S,,,,,,,,,
Scottish Deerhound,"The original purpose of Scottish Deerhound dog breed was to hunt and bring down the Scottish roe deer, a magnificent beast twice or more their size. Today, if the Scottish Deerhound were writing a personals ad, he’d say that he enjoys long walks, opportunities to run, regular meals, and a nice sofa to nap on.",,,,,,,,,,
Scottish Terrier,"An independent and stubborn character, the Scottish Terrier dog breed is also quite sensitive to praise and blame. Independent, intelligent, and hilarious in his dignified seriousness, he’s a true terrier, which makes him an excellent watchdog. Thanks to those incredibly short legs, he’s not going to train for a marathon with you — heck, he won’t even go jogging with you — but he is a perfect walking companion, especially if you appreciate his vocal approach to bicycles and squirrels. Despite his size, he doesn’t yap: he has a powerful bark that can scare the wits out of the unsuspecting burglar or delivery person. He totally rocks at agility and earthdog trials (those vermin have got to go). You’ll enjoy a rodent-free yard with him around, but watch out for the holes he’s dug.",,,,,,,,,,
Sealyham Terrier,"The Sealyham Terrier dog breed was originally bred to hunt otters, foxes, and badgers. Today these clowns of the terrier family are primarily companion dogs and a good choice for the novice terrier owner.",,,,,,,,,,
Shepsky,"The Shepsky is a mixed breed dog–a cross between the German Shepherd and Siberian Husky dog breeds. Compact, energetic, and loyal, these pups inherited some of the best qualities from both of their parents.

The Shepsky is also commonly called the Gerberian Shepsky. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed specific rescues, so remember to adopt! Don’t shop!


These adorable pups are affectionate and loyal. They are also working dogs. Due to their superior intelligence and alert nature, they have a history of taking on guard duties, police work, search and rescue missions, as well as military operations.

An apartment would never do. Shepskies need large homes with yards and need to be responsible for rigorous duties. When under-stimulated, these pups can become destructive and unmanageable. Keep them working to keep them happy! Read on to find out if this is the right breed for you.",L,,,,,,,,,
Shetland Sheepdog,"Canines of the Shetland Sheepdog dog breed  stood guard for farmers in the Shetland Islands off the coast of Scotland, keeping hungry birds and sheep out of the farmer’s garden, and they served as herding dogs as well. Today they’re excellent family companions and superstars in dog sports.",,,,,,,,,,
Shiba Inu,"The Shiba Inu dog breed was originally bred to flush birds and small game, and was occasionally used to hunt wild boar. He is one of Japan’s six native breeds: Akita (large), Kishu, Hokkaido, Kai, Shikoku (medium), and Shiba (small). He is known for his spirited personality, small upright ears, and cat-like agility. Today he serves primarily as a companion dog in Japan and the United States.",,,,,,,,,,
Shih-Poo,"The Shih-Poo is a mixed breed dog–a cross between the Shih Tzu and Toy Poodle dog breeds. Small, hypoallergenic and cuddly companions, these pups inherited some of the best qualities from both of their parents.

Shih-Poos also go by the names Shoodle or Pooshi, but don’t confuse them with the Poo-Shi, the Poodle/Shiba Inu mix. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed specific rescues, so remember to adopt! Don’t shop!


Shih-Poos make great companion animals for just about anyone, but a retired senior would most likely be an ideal match. They love to be doted on, pampered, and loved. They are pretty versatile and can thrive in almost any environment–family home, apartment, or tiny house in the middle of nowhere.

Single person, or family, just make sure your Shih-Poo gets lots of love and attention. Shih-Poos should never be kept outside and will require regular vet check ups, dental cleanings, and grooming. Frequent potty breaks can also help if they inherit their Shih Tzu parents’ propensity for stubbornness and territorial marking.",,,,,,,,,,
Shih Tzu,"The name “Shih Tzu” means little lion, but there’s nothing fierce about this dog breed. This pooch is a lover, not a hunter.

Bred solely to be companions, Shih Tzus are affectionate, happy, outgoing house dogs who love nothing more than to follow their people from room to room. Since ancient times, they’ve made themselves comfortable on the laps of people from all walks of life, even emperors!


In recent years, however, owners have started taking Shih Tzus off their laps and into dog sports, training them for obedience, rally, and agility competitions. They make great family pets who get along with other animals and even children, so long as kids know how to gently handle and play with a small pup.

If you’re looking for a small best buddy who who can adapt to apartment living, join you on the couch for cuddles, and shower you with unconditional love, this may be the dog for you.",,,,,,,,,,
Shiranian,"The Shiranian is a mixed breed dog–a cross between the Shih Tzu and Pomeranian breeds. Small, adorable, and loyal, these pups inherited some of the best qualities from both of their parents.

Shiranians are also called Pomshi, Shih-Pom, Shih-A-Pom and Pom-Tzu. Despite their unfortunate status as a designer breed, you can find these mixed pups in shelters and breed-specific rescues, so adopt! Don’t shop!


Shiranians make great companion animals for just about anyone, but a retired senior would most likely be an ideal match. These dogs love humans who pamper and dote on them. They’re pretty versatile and can thrive in almost any environment–family home, apartment, or small country house.

Single person or big family, just make sure your Shiranian gets lots of love and attention. They should never be kept outside and will require regular vet check ups, dental cleanings, and grooming sessions. Frequent potty breaks also help with their small bladders.",,,,,,,,,,
Shorkie,"The Shorkie is a mixed breed dog–a cross between the Shih Tzu and Yorkshire Terrier dog breeds. Small, fierce, and loyal, these pups inherited some of the best qualities from both of their parents.

Shorkies also go by the names Shorkie Tzu, Yorkie Tzu, and Shih Tzu-Yorkie mix. Despite their unfortunate status as a designer breed, you can find these mixed-breed dogs in shelters and breed-specific rescues, so remember to adopt! Don’t shop!


These adorable pups make great apartment dogs for active adults and seniors. They are best suited to small or single-person households, but can also do well in larger family environments. Be warned, they have a tendency to be yappy. If you are looking for a fierce, huge dog personality that comes in a tiny package, a watchdog who will alert you to any visitors, burglars, and mail carriers, and a friend who will love you unconditionally, the Shorkie just may be the pup for you.",,,,,,,,,,
Siberian Husky,"The Siberian Husky is a beautiful dog breed with a thick coat that comes in a multitude of colors and markings. Their blue or multi-colored eyes and striking facial masks only add to the appeal of this breed, which originated in Siberia.

It is easy to see why many are drawn to the Siberian’s wolf-like looks, but be aware that this athletic, intelligent dog can be independent and challenging for first-time dog owners. Huskies also put the “H” in Houdini and need a fenced yard that is sunk in the ground to prevent escapes.",,,,,,,,,,
Silken Windhound,"The Silken Windhound is an affectionate, playful, and eager-to-please dog breed that is easily trained and loves families, including those with small children and pets. In fact, their affectionate nature makes them poor watchdogs. That’s because they are likely to react to strangers with warm greetings instead of barks or growls. As a relatively new breed, the Silken Windhound is not recognized by the American Kennel Club, though it was recognized by the United Kennel Club in 2011 and appears in shows and competitions around the world.

Silken Windhounds can be trained for obedience, agility, and dog sports. Furthermore, they tend to pick up such training quickly and easily with their intelligence and desire to please the humans that they are close to. However their high prey drive must be redirected into positive behavior or they may bolt after small animals and wander.


Although these dogs are easygoing most of the time and are happy to curl up on the couch with their families, they also have bursts of high energy and require exercise in the form of at least one long walk or run per day. If their exercise needs are met, they are happy to adapt to almost any living situation, including apartment life.

Their long, beautiful coats come in a variety of patterns and colors, and despite their luxurious looks, they are surprisingly easy to maintain and do not shed excessively. Silken Windhounds make great, active family companions for novice and experienced owners, alike, and their long life span will keep them around for many years of love and affection.",,,,,,,,,,
Silky Terrier,"The Silky Terrier dog breed exemplifies the expression “small dog, big personality.” Weighing just eight to 10 pounds when full grown, he’s tough and confident, perhaps because of his heritage as a hunter of small prey. Beneath the feistiness, however, is a loving companion dog who loves to stick close to his person.",,,,,,,,,,
Sloughi,"The Sloughi is a one-person or one-family dog breed who’s affectionate with his own people but aloof toward strangers. Like many hounds, his stubborn nature can make him too much of a handful for first-time dog owners.",,,,,,,,,,
Small Munsterlander Pointer,"This Small Munsterlander Pointer dog breed is affectionate with family, kids, and other dogs alike. He excels at water retrieving, and if you’re not a hunter, you’ll need to find other ways to give him physical and mental exercise — he needs plenty of both.",,,,,,,,,,
Soft Coated Wheaten Terrier,"Sturdy and fun loving, the Soft Coated Wheaten dog breed is a friend to one and all. He’s relatively easygoing for a terrier, needs a moderate amount of exercise, and can make a great family dog. That soft, silky coat needs a lot of grooming, however, and the Wheaten can occasionally be hard headed when it comes to training.",,,,,,,,,,
Stabyhoun,"Affectionate and tolerant, this hunting dog breed gets along with people, kids, and other pets. However, like all sporting breeds, he needs a great deal of exercise to stay happy and calm. He excels at water retrieving in particular, but also enjoys other canine sports.",,,,,,,,,,
Staffordshire Bull Terrier,"Although they were created in 19th-century Britain to be a small, fast fighting dog, those days are long past. The Staffordshire Bull Terrier dog breed of today is a fine companion known for their courage, intelligence and love of children.",S,,,,,,,,,
Standard Schnauzer,"Standard Schnauzers were originally bred to be ratters, guard dogs, and all-purpose dogs on German farms. Their versatility, medium size, protective nature, and love of family make them an excellent companion dog breed.",M,,,,,,,,,
Sussex Spaniel,"Long and low, with a unique golden liver color, the Sussex Spaniel dog breed was developed in Sussex County, England, to flush birds into the air for hunters. He has a reputation for being slow and sedate, but he livens up when he scents birds. With proper training and attention, the cheerful Sussex is an excellent companion.",,,,,,,,,,
Swedish Vallhund,"True to their heritage as a working farm dog breed, the Swedish Vallhund is an intelligent and alert companion. They are an active dog who needs an equally active owner.

Train them for dog sports or give them a job to do around the house, and you’ll get along fine. The Swedish Vallhund is generally healthy, although they can fall victim to a hereditary eye disease called retinopathy. Their medium-length coat comes in many different colors and combinations.",M,,,,,,,,,
Tibetan Mastiff,"This still primitive dog breed was developed centuries ago in Tibet. Originally used as guard dogs for livestock and property, Tibetan Mastiffs can still be found performing that role, but they also enjoy life as a family companion and show dog. ",,,,,,,,,,
Tibetan Spaniel,"Small but active and alert, the Tibetan Spaniel dog breed hails from mountainous Tibet, where he served as a companion and watchdog. He’s known for his intelligence, easy-care coat, and his desire to keep watch over his family from high perches in the house.",S,,,,,,,,,
Tibetan Terrier,The Tibetan Terriers dog breed was created to be companions and friends. They love being with people and are adaptable to a variety of homes and lifestyles. Their shaggy coat is attractive but requires frequent grooming.,,,,,,,,,,
Toy Fox Terrier,"Originally created as smaller versions of their larger Smooth Fox Terrier dog breed ancestors, Toy Fox Terriers have been used for a variety of tasks, serving as ratters on farms and as hunters of small game such as squirrel.

They have been successful circus dogs and performers, and their intelligence helps them to do well in obedience and agility competitions. Their most important purpose, however, is to be a loyal, loving, and devoted companion who amuses and entertains their families.",,,,,,,,,,
Treeing Tennessee Brindle,"The Treeing Tennessee Brindle dog breed stands out among the hounds for their brindle coat, but their fans are more interested in their ability to send prey up a tree and hold it until the hunter arrives.

They’ve got a talented nose and a beautiful voice that sings out when they’re on the trail.",,,,,,,,,,
Treeing Walker Coonhound,"The Treeing Walker dog breed has a short, clear bark and a passion for the hunt. Some are shy, some are confident, but they’re all hounds — meaning, they need patient training and plenty of exercise.",,,,,,,,,,
Valley Bulldog,"The Valley Bulldog is a mixed breed dog–a cross between the Boxer and English Bulldog breeds. Medium in size, active, and loyal, these pups inherited some of the best qualities from both of their parents

Valley Bulldogs also go by the name Bull Boxer. Despite their unfortunate status as a designer breed, you can find these mixed pups in shelters and breed-specific rescues, so remember to adopt! Don’t shop!


These adorable pups make great apartment dogs for active urban dwellers, and they also do well with large families. They can get excessively barky, which can be minimized with early training. If you want an active companion dog who doesn’t require too much exercise, read on to find out in the Valley Bulldog is right for you!",,,,,,,,,,
Vizsla,"Created in Hungary to work as a pointer and retriever, the Vizsla dog breed has an aristocratic bearing. All he really wants, though, is to be loved. He’s a super companion for an active family who can provide him with the exercise and attention he craves.",,,,,,,,,,
